jobID,cores,memory,CPU time,time,datfile,datdist seed,Npoints,Nwout,model,input_size,hidden_size,output_size,num_layers,Nparams,nT,optimizer,Nepochs,shuffle,LR,final epochs,epoch min VAL,RMSE tra,RMSE val,RMSE tes,RMSE ftes,R tra,R val,R tes,R ftes
39530,8,189.00 MB,00:02:28,00:02:37,data_vdp_mu_2_del_15_ab_100_1000p.dat,1,1000,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000,1688,0.0928175925537772,0.0849297342950226,0.1249286606907844,0.0866151005029678,0.9653557804739348,0.9750811962640784,0.9363356195252992,0.9705254506725958
39531,8,185.26 MB,00:02:24,00:02:52,data_vdp_mu_2_del_15_ab_100_1000p.dat,1,1000,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000,611,0.100107253481327,0.0877487909734058,0.1177825182676315,0.0940348505973815,0.9620561160384848,0.9735149253928962,0.9466171611154154,0.9666140945780968
39532,8,187.17 MB,00:02:24,00:02:51,data_vdp_mu_2_del_15_ab_100_1000p.dat,1,1000,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000,1891,0.1206742025762021,0.0752653311025117,0.1361792832612991,0.0967031046748161,0.9401775828403752,0.9866539708320576,0.9238667991132746,0.9641616598539826
39533,8,189.10 MB,00:02:22,00:02:51,data_vdp_mu_2_del_15_ab_100_1000p.dat,1,1000,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000,1810,0.0926155243949999,0.0893768013870135,0.1179988980293273,0.0825765281915664,0.9669649371048398,0.9725137278591812,0.944606829105032,0.9737177270459648
39534,8,187.13 MB,00:02:23,00:02:51,data_vdp_mu_2_del_15_ab_100_1000p.dat,1,1000,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000,1911,0.0852365367855533,0.0878881727520586,0.1214737817645073,0.0792087316513061,0.970969838421902,0.9732848515582744,0.939778011657814,0.9754217770232764
39535,8,187.14 MB,00:02:24,00:02:51,data_vdp_mu_2_del_15_ab_100_1000p.dat,1,1000,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000,1891,0.0891572747868202,0.0870013376962855,0.1253286898136139,0.0865979045629501,0.9687553527846868,0.9738799163209664,0.936165070216272,0.9710334420601506
39536,8,189.07 MB,00:02:23,00:02:51,data_vdp_mu_2_del_15_ab_100_1000p.dat,1,1000,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000,1952,0.0932519601605858,0.0908656668693262,0.1237027049064636,0.0896251127123832,0.9683440315781032,0.971839995186705,0.9388090589820436,0.9705890789789956
39537,8,185.15 MB,00:02:25,00:02:52,data_vdp_mu_2_del_15_ab_100_1000p.dat,1,1000,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000,1895,0.095044109423501,0.0866925894429693,0.1124115958809852,0.0857743695378303,0.9644168946432432,0.9742118368642662,0.9503876312533996,0.9717920252916964
39538,8,187.14 MB,00:02:23,00:02:32,data_vdp_mu_2_del_15_ab_100_1000p.dat,1,1000,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000,1670,0.091471190448791,0.0906710945062954,0.1169558092951774,0.0882143899798393,0.9677110963468002,0.9717510107562656,0.9457631597805218,0.970597328719587
39539,8,189.01 MB,00:02:24,00:02:32,data_vdp_mu_2_del_15_ab_100_1000p.dat,1,1000,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000,1983,0.085030279631758,0.0967927842668143,0.11948749423027039,0.08427005261182785,0.9708970985522564,0.9679010007240835,0.9409221725856414,0.9721727709629558
