seed for init 32289
nshots 100
len param0 65
nT=20; nE=2; nM=3; nL=5; nx=3
adam config: LR=0.001000, shuffle=True
==> Loss (RMSE)       0    0.408236   0.429791
==> Loss (RMSE)       1    0.396863   0.376865
==> Loss (RMSE)       2    0.388879   0.399923
==> Loss (RMSE)       3    0.394607   0.364574
==> Loss (RMSE)       4    0.387678   0.398834
==> Loss (RMSE)       5    0.376175   0.369503
==> Loss (RMSE)       6    0.363547   0.352226
==> Loss (RMSE)       7    0.369723   0.372840
==> Loss (RMSE)       8    0.357319   0.378827
==> Loss (RMSE)       9    0.352273   0.374223
==> Loss (RMSE)      10    0.366935   0.391762
==> Loss (RMSE)      11    0.354755   0.395898
==> Loss (RMSE)      12    0.358921   0.360703
==> Loss (RMSE)      13    0.346013   0.396635
==> Loss (RMSE)      14    0.336612   0.395731
==> Loss (RMSE)      15    0.354221   0.394766
==> Loss (RMSE)      16    0.343860   0.394254
==> Loss (RMSE)      17    0.327881   0.378028
==> Loss (RMSE)      18    0.357292   0.369715
==> Loss (RMSE)      19    0.339733   0.397194
==> Loss (RMSE)      20    0.344412   0.393211
==> Loss (RMSE)      21    0.335072   0.365972
==> Loss (RMSE)      22    0.334023   0.374189
==> Loss (RMSE)      23    0.334286   0.374380
==> Loss (RMSE)      24    0.339587   0.368156
==> Loss (RMSE)      25    0.328827   0.399694
==> Loss (RMSE)      26    0.329623   0.354971
==> Loss (RMSE)      27    0.335675   0.349973
==> Loss (RMSE)      28    0.337437   0.384568
==> Loss (RMSE)      29    0.320785   0.366794
==> Loss (RMSE)      30    0.339505   0.393981
==> Loss (RMSE)      31    0.340656   0.396749
==> Loss (RMSE)      32    0.348075   0.388239
==> Loss (RMSE)      33    0.334539   0.374164
==> Loss (RMSE)      34    0.328428   0.422938
==> Loss (RMSE)      35    0.329162   0.395206
==> Loss (RMSE)      36    0.323401   0.368292
==> Loss (RMSE)      37    0.345644   0.399215
==> Loss (RMSE)      38    0.330655   0.390017
==> Loss (RMSE)      39    0.325875   0.374203
==> Loss (RMSE)      40    0.322359   0.361440
==> Loss (RMSE)      41    0.335045   0.380060
==> Loss (RMSE)      42    0.329683   0.396492
==> Loss (RMSE)      43    0.328909   0.385519
==> Loss (RMSE)      44    0.339474   0.382872
==> Loss (RMSE)      45    0.325239   0.383409
==> Loss (RMSE)      46    0.341960   0.417948
==> Loss (RMSE)      47    0.333707   0.401225
==> Loss (RMSE)      48    0.321982   0.423149
==> Loss (RMSE)      49    0.342579   0.375531
==> Loss (RMSE)      50    0.318786   0.398542
==> Loss (RMSE)      51    0.331313   0.402464
==> Loss (RMSE)      52    0.334672   0.392240
==> Loss (RMSE)      53    0.333823   0.403991
==> Loss (RMSE)      54    0.329748   0.378365
==> Loss (RMSE)      55    0.328431   0.369731
==> Loss (RMSE)      56    0.323388   0.383925
==> Loss (RMSE)      57    0.307803   0.410743
==> Loss (RMSE)      58    0.330904   0.413719
==> Loss (RMSE)      59    0.315002   0.388164
==> Loss (RMSE)      60    0.332829   0.395123
==> Loss (RMSE)      61    0.334460   0.409587
==> Loss (RMSE)      62    0.328885   0.398044
==> Loss (RMSE)      63    0.327149   0.406021
==> Loss (RMSE)      64    0.316679   0.402855
==> Loss (RMSE)      65    0.313417   0.380864
==> Loss (RMSE)      66    0.322269   0.384557
==> Loss (RMSE)      67    0.317818   0.389101
==> Loss (RMSE)      68    0.325408   0.417620
==> Loss (RMSE)      69    0.330831   0.381256
==> Loss (RMSE)      70    0.327967   0.426870
==> Loss (RMSE)      71    0.333536   0.413811
==> Loss (RMSE)      72    0.334205   0.395563
==> Loss (RMSE)      73    0.317519   0.387080
==> Loss (RMSE)      74    0.327725   0.407123
==> Loss (RMSE)      75    0.327568   0.394143
==> Loss (RMSE)      76    0.320736   0.400375
==> Loss (RMSE)      77    0.314412   0.383195
==> Loss (RMSE)      78    0.313160   0.407629
==> Loss (RMSE)      79    0.312985   0.389462
==> Loss (RMSE)      80    0.312081   0.383316
==> Loss (RMSE)      81    0.314787   0.415210
==> Loss (RMSE)      82    0.323242   0.411171
==> Loss (RMSE)      83    0.316645   0.392980
==> Loss (RMSE)      84    0.311385   0.423264
==> Loss (RMSE)      85    0.324321   0.401801
==> Loss (RMSE)      86    0.320927   0.390882
==> Loss (RMSE)      87    0.319640   0.406759
==> Loss (RMSE)      88    0.316960   0.409665
==> Loss (RMSE)      89    0.329427   0.402902
==> Loss (RMSE)      90    0.310585   0.413941
==> Loss (RMSE)      91    0.306690   0.401406
==> Loss (RMSE)      92    0.311077   0.415699
==> Loss (RMSE)      93    0.314805   0.393936
==> Loss (RMSE)      94    0.323957   0.400689
==> Loss (RMSE)      95    0.300538   0.392679
==> Loss (RMSE)      96    0.311002   0.420402
==> Loss (RMSE)      97    0.307438   0.439190
==> Loss (RMSE)      98    0.314815   0.412153
==> Loss (RMSE)      99    0.313005   0.381535
==> Loss (RMSE)     100    0.317830   0.412716
==> Loss (RMSE)     101    0.315270   0.399321
==> Loss (RMSE)     102    0.302523   0.432086
==> Loss (RMSE)     103    0.315808   0.412122
==> Loss (RMSE)     104    0.310835   0.409402
==> Loss (RMSE)     105    0.310447   0.401108
==> Loss (RMSE)     106    0.313192   0.414541
==> Loss (RMSE)     107    0.320561   0.413602
==> Loss (RMSE)     108    0.316962   0.426024
==> Loss (RMSE)     109    0.314403   0.403369
==> Loss (RMSE)     110    0.298428   0.369446
==> Loss (RMSE)     111    0.314915   0.382137
==> Loss (RMSE)     112    0.319527   0.387605
==> Loss (RMSE)     113    0.312767   0.401409
==> Loss (RMSE)     114    0.307880   0.412369
==> Loss (RMSE)     115    0.315479   0.398518
==> Loss (RMSE)     116    0.315954   0.404285
==> Loss (RMSE)     117    0.297963   0.383598
==> Loss (RMSE)     118    0.315241   0.370316
==> Loss (RMSE)     119    0.316698   0.379922
==> Loss (RMSE)     120    0.299885   0.398089
==> Loss (RMSE)     121    0.310979   0.422004
==> Loss (RMSE)     122    0.325112   0.406447
==> Loss (RMSE)     123    0.317300   0.429132
==> Loss (RMSE)     124    0.316076   0.403212
==> Loss (RMSE)     125    0.299636   0.411469
==> Loss (RMSE)     126    0.328380   0.404623
==> Loss (RMSE)     127    0.320228   0.400198
==> Loss (RMSE)     128    0.303386   0.402047
==> Loss (RMSE)     129    0.308958   0.378452
==> Loss (RMSE)     130    0.312197   0.387515
==> Loss (RMSE)     131    0.313086   0.379814
==> Loss (RMSE)     132    0.304810   0.389640
==> Loss (RMSE)     133    0.312550   0.408526
==> Loss (RMSE)     134    0.313866   0.383943
==> Loss (RMSE)     135    0.317612   0.418303
==> Loss (RMSE)     136    0.319268   0.411209
==> Loss (RMSE)     137    0.316581   0.397425
==> Loss (RMSE)     138    0.301222   0.392929
==> Loss (RMSE)     139    0.308772   0.404501
==> Loss (RMSE)     140    0.303472   0.402126
==> Loss (RMSE)     141    0.304725   0.414172
==> Loss (RMSE)     142    0.301576   0.407226
==> Loss (RMSE)     143    0.312937   0.388594
==> Loss (RMSE)     144    0.320764   0.380888
==> Loss (RMSE)     145    0.312806   0.398722
==> Loss (RMSE)     146    0.321110   0.376367
==> Loss (RMSE)     147    0.312501   0.387839
==> Loss (RMSE)     148    0.311905   0.406517
==> Loss (RMSE)     149    0.311028   0.371322
==> Loss (RMSE)     150    0.318251   0.416072
==> Loss (RMSE)     151    0.306459   0.404767
==> Loss (RMSE)     152    0.300770   0.423920
==> Loss (RMSE)     153    0.305335   0.416979
==> Loss (RMSE)     154    0.329385   0.421725
==> Loss (RMSE)     155    0.301658   0.411616
==> Loss (RMSE)     156    0.291950   0.383740
==> Loss (RMSE)     157    0.306648   0.395013
==> Loss (RMSE)     158    0.313676   0.387287
==> Loss (RMSE)     159    0.313571   0.394438
==> Loss (RMSE)     160    0.321534   0.404112
==> Loss (RMSE)     161    0.295453   0.402155
==> Loss (RMSE)     162    0.320405   0.417458
==> Loss (RMSE)     163    0.310579   0.392478
==> Loss (RMSE)     164    0.303525   0.424103
==> Loss (RMSE)     165    0.313914   0.412564
==> Loss (RMSE)     166    0.307156   0.394210
==> Loss (RMSE)     167    0.312048   0.377036
==> Loss (RMSE)     168    0.329114   0.381446
==> Loss (RMSE)     169    0.309486   0.391839
==> Loss (RMSE)     170    0.303021   0.415982
==> Loss (RMSE)     171    0.298581   0.411723
==> Loss (RMSE)     172    0.302321   0.361928
==> Loss (RMSE)     173    0.289347   0.419822
==> Loss (RMSE)     174    0.320668   0.396752
==> Loss (RMSE)     175    0.298487   0.408408
==> Loss (RMSE)     176    0.310969   0.404003
==> Loss (RMSE)     177    0.306665   0.410106
==> Loss (RMSE)     178    0.314658   0.405550
==> Loss (RMSE)     179    0.311241   0.379305
==> Loss (RMSE)     180    0.316369   0.417450
==> Loss (RMSE)     181    0.318205   0.409789
==> Loss (RMSE)     182    0.312063   0.407675
==> Loss (RMSE)     183    0.300002   0.400330
==> Loss (RMSE)     184    0.303946   0.401884
==> Loss (RMSE)     185    0.305858   0.411776
==> Loss (RMSE)     186    0.299988   0.391640
==> Loss (RMSE)     187    0.306603   0.396336
==> Loss (RMSE)     188    0.311008   0.413880
==> Loss (RMSE)     189    0.312910   0.391963
==> Loss (RMSE)     190    0.303443   0.384683
==> Loss (RMSE)     191    0.301125   0.402274
==> Loss (RMSE)     192    0.323276   0.392196
==> Loss (RMSE)     193    0.296007   0.397266
==> Loss (RMSE)     194    0.314423   0.395465
==> Loss (RMSE)     195    0.303493   0.386423
==> Loss (RMSE)     196    0.308263   0.389907
==> Loss (RMSE)     197    0.314146   0.387582
==> Loss (RMSE)     198    0.303839   0.398862
==> Loss (RMSE)     199    0.306984   0.379740
==> Loss (RMSE)     200    0.319003   0.412461
==> Loss (RMSE)     201    0.320031   0.398546
==> Loss (RMSE)     202    0.322647   0.406457
==> Loss (RMSE)     203    0.298726   0.412579
==> Loss (RMSE)     204    0.301387   0.430004
==> Loss (RMSE)     205    0.311300   0.413295
==> Loss (RMSE)     206    0.299195   0.374471
==> Loss (RMSE)     207    0.308528   0.398607
==> Loss (RMSE)     208    0.313200   0.411225
==> Loss (RMSE)     209    0.295160   0.386699
==> Loss (RMSE)     210    0.294449   0.397199
==> Loss (RMSE)     211    0.298876   0.401771
==> Loss (RMSE)     212    0.302055   0.403445
==> Loss (RMSE)     213    0.289970   0.394539
==> Loss (RMSE)     214    0.314566   0.386236
==> Loss (RMSE)     215    0.313868   0.386161
==> Loss (RMSE)     216    0.319277   0.404998
==> Loss (RMSE)     217    0.300186   0.398317
==> Loss (RMSE)     218    0.295345   0.394299
==> Loss (RMSE)     219    0.296325   0.376566
==> Loss (RMSE)     220    0.302426   0.407562
==> Loss (RMSE)     221    0.320401   0.384639
==> Loss (RMSE)     222    0.297804   0.389951
==> Loss (RMSE)     223    0.312134   0.384231
==> Loss (RMSE)     224    0.307318   0.410914
==> Loss (RMSE)     225    0.297577   0.404091
==> Loss (RMSE)     226    0.308900   0.391314
==> Loss (RMSE)     227    0.307748   0.397276
==> Loss (RMSE)     228    0.300055   0.406693
==> Loss (RMSE)     229    0.313731   0.394464
==> Loss (RMSE)     230    0.310869   0.392767
==> Loss (RMSE)     231    0.305474   0.393511
==> Loss (RMSE)     232    0.316179   0.393762
==> Loss (RMSE)     233    0.298122   0.406173
==> Loss (RMSE)     234    0.290442   0.396596
==> Loss (RMSE)     235    0.300940   0.438063
==> Loss (RMSE)     236    0.311162   0.380710
==> Loss (RMSE)     237    0.301574   0.421720
==> Loss (RMSE)     238    0.318253   0.406441
==> Loss (RMSE)     239    0.311343   0.390376
==> Loss (RMSE)     240    0.312642   0.408390
==> Loss (RMSE)     241    0.308788   0.390395
==> Loss (RMSE)     242    0.287710   0.386962
==> Loss (RMSE)     243    0.306566   0.409664
==> Loss (RMSE)     244    0.288957   0.392065
==> Loss (RMSE)     245    0.288366   0.375640
==> Loss (RMSE)     246    0.291712   0.408253
==> Loss (RMSE)     247    0.312405   0.434067
==> Loss (RMSE)     248    0.310994   0.381609
==> Loss (RMSE)     249    0.301047   0.417116
==> Loss (RMSE)     250    0.306855   0.395795
==> Loss (RMSE)     251    0.307193   0.415735
==> Loss (RMSE)     252    0.301339   0.386092
==> Loss (RMSE)     253    0.306874   0.399152
==> Loss (RMSE)     254    0.304824   0.407470
==> Loss (RMSE)     255    0.307565   0.387506
==> Loss (RMSE)     256    0.292927   0.406753
==> Loss (RMSE)     257    0.297166   0.397295
==> Loss (RMSE)     258    0.298612   0.391084
==> Loss (RMSE)     259    0.309914   0.392674
==> Loss (RMSE)     260    0.291154   0.404636
==> Loss (RMSE)     261    0.303879   0.402237
==> Loss (RMSE)     262    0.305363   0.376783
==> Loss (RMSE)     263    0.306292   0.380574
==> Loss (RMSE)     264    0.305890   0.402258
==> Loss (RMSE)     265    0.296539   0.382873
==> Loss (RMSE)     266    0.299528   0.382401
==> Loss (RMSE)     267    0.301850   0.411089
==> Loss (RMSE)     268    0.300387   0.403518
==> Loss (RMSE)     269    0.306463   0.422874
==> Loss (RMSE)     270    0.311804   0.367758
==> Loss (RMSE)     271    0.304148   0.386777
==> Loss (RMSE)     272    0.299681   0.380322
==> Loss (RMSE)     273    0.296667   0.408524
==> Loss (RMSE)     274    0.293763   0.402730
==> Loss (RMSE)     275    0.306986   0.391779
==> Loss (RMSE)     276    0.300669   0.400530
==> Loss (RMSE)     277    0.300697   0.407562
==> Loss (RMSE)     278    0.306531   0.371385
==> Loss (RMSE)     279    0.303910   0.391572
==> Loss (RMSE)     280    0.289378   0.381960
==> Loss (RMSE)     281    0.301188   0.383280
==> Loss (RMSE)     282    0.306302   0.373462
==> Loss (RMSE)     283    0.304609   0.381721
==> Loss (RMSE)     284    0.300552   0.372869
==> Loss (RMSE)     285    0.312198   0.382524
==> Loss (RMSE)     286    0.279404   0.400228
==> Loss (RMSE)     287    0.296589   0.389274
==> Loss (RMSE)     288    0.305585   0.405949
==> Loss (RMSE)     289    0.302562   0.383641
