jobID,cores,memory,CPU time,time,client,datfile,datdist seed,Npoints,Nwout,model,nT,nE,nM,nL,nx,Nparam,rnd seed,optimizer,Nepochs,grad,shuffle,LR,Nshots,final epochs,epoch min VAL,Ncev/w,Ncev,RMSE tra,RMSE val,RMSE tes,RMSE ftes,normalization,R tra,R val,R tes,R ftes
34713,30,2.43 GB (estimated maximum),14:47:20,05:53:18,"<Client: 'tcp://10.5.7.4:10377' processes=8 threads=8, memory=68.66 GiB>",data_santafe1.dat,4,1980,5,EMCZ2,20,1,2,5,3,38,34713,<pennylane.optimize.adam.AdamOptimizer object at 0x15020251ae30>,2000,False,True,0.001,0,2000,1274,39,2496,0.0406211734567705,0.0651224399658848,0.06210759001461537,0.055632087736588676,1.0,0.973733179160638,0.936794060036975,0.9606492439100349,0.9664859402222767
