jobID,cores,memory,CPU time,time,client,datfile,datdist seed,Npoints,Nwout,model,nT,nE,nM,nL,nx,Nparam,rnd seed,optimizer,Nepochs,grad,shuffle,LR,Nshots,final epochs,epoch min VAL,Ncev/w,Ncev,RMSE tra,RMSE val,RMSE tes,RMSE ftes,normalization,R tra,R val,R tes,R ftes
33677,30,2.34 GB (estimated maximum),14:04:34,04:46:38,"<Client: 'tcp://10.5.7.4:10646' processes=8 threads=8, memory=68.66 GiB>",data_santafe10.dat,4,1980,5,EMCZ2,20,1,2,5,3,38,33677,<pennylane.optimize.adam.AdamOptimizer object at 0x14b02594ed40>,2000,False,True,0.001,0,2000,1708,39,2496,0.090619608772872,0.1306363891220171,0.12815840378673835,0.12409778588539311,1.0,0.8607833589063143,0.6811933148893976,0.8233310233659168,0.8146242727550176
