jobID,cores,memory,CPU time,time,client,datfile,datdist seed,Npoints,Nwout,model,nT,nE,nM,nL,nx,Nparam,rnd seed,optimizer,Nepochs,grad,shuffle,LR,Nshots,final epochs,epoch min VAL,Ncev/w,Ncev,RMSE tra,RMSE val,RMSE tes,RMSE ftes,normalization,R tra,R val,R tes,R ftes
34364,30,2.34 GB (estimated maximum),14:04:02,04:47:51,"<Client: 'tcp://10.5.7.8:10080' processes=8 threads=8, memory=68.66 GiB>",data_santafe5.dat,4,1980,5,EMCZ2,20,1,2,5,3,38,34364,<pennylane.optimize.adam.AdamOptimizer object at 0x14d055f9ed40>,2000,False,True,0.001,0,2000,1970,39,2496,0.0537659945192474,0.0971001437560793,0.10728974519898121,0.08866085512059375,1.0,0.9537790389446601,0.8401745280235438,0.873081155412402,0.907934178110377
