jobID,cores,memory,CPU time,time,client,datfile,datdist seed,Npoints,Nwout,model,nT,nE,nM,nL,nx,Nparam,rnd seed,optimizer,Nepochs,grad,shuffle,LR,Nshots,final epochs,epoch min VAL,Ncev/w,Ncev,RMSE tra,RMSE val,RMSE tes,RMSE ftes,normalization,R tra,R val,R tes,R ftes
34357,30,2.32 GB (estimated maximum),14:03:34,04:45:23,"<Client: 'tcp://10.5.7.6:10035' processes=8 threads=8, memory=68.66 GiB>",data_santafe5.dat,4,1980,5,EMCZ2,20,1,2,5,3,38,34357,<pennylane.optimize.adam.AdamOptimizer object at 0x154bfedead40>,2000,False,True,0.001,0,2000,1943,39,2496,0.0554556689695235,0.0983422920657576,0.10880141939581697,0.09153327868179001,1.0,0.9504062381721134,0.8330753655030023,0.8640369666119542,0.9017978030957009
