jobID,cores,memory,CPU time,time,client,datfile,datdist seed,Npoints,Nwout,model,nT,nE,nM,nL,nx,Nparam,rnd seed,optimizer,Nepochs,grad,shuffle,LR,Nshots,final epochs,epoch min VAL,Ncev/w,Ncev,RMSE tra,RMSE val,RMSE tes,RMSE ftes,normalization,R tra,R val,R tes,R ftes
34053,30,2.34 GB (estimated maximum),14:06:34,04:46:09,"<Client: 'tcp://10.5.7.7:10819' processes=8 threads=8, memory=68.66 GiB>",data_santafe10.dat,4,1980,5,EMCZ2,20,1,2,5,3,38,34053,<pennylane.optimize.adam.AdamOptimizer object at 0x14a4e0726d70>,2000,False,True,0.001,0,2000,803,39,2496,0.0892788231107459,0.1251869675434011,0.12898247122674134,0.1252832624151099,1.0,0.8623452727450361,0.7107507534512186,0.8145020422107128,0.8070210246006889
