jobID,cores,memory,CPU time,time,client,datfile,datdist seed,Npoints,Nwout,model,nT,nE,nM,nL,nx,Nparam,rnd seed,optimizer,Nepochs,grad,shuffle,LR,Nshots,final epochs,epoch min VAL,Ncev/w,Ncev,RMSE tra,RMSE val,RMSE tes,RMSE ftes,normalization,R tra,R val,R tes,R ftes
34050,30,2.33 GB (estimated maximum),14:07:48,04:46:53,"<Client: 'tcp://10.5.7.6:10792' processes=8 threads=8, memory=68.66 GiB>",data_santafe10.dat,4,1980,5,EMCZ2,20,1,2,5,3,38,34050,<pennylane.optimize.adam.AdamOptimizer object at 0x1545b06fed70>,2000,False,True,0.001,0,2000,1214,39,2496,0.0884886139544226,0.1228560504649545,0.12727990106457823,0.1210958006926861,1.0,0.864212867217076,0.7258287807384096,0.8184897744976796,0.8198723478629812
