jobID,cores,memory,CPU time,time,client,datfile,datdist seed,Npoints,Nwout,model,nT,nE,nM,nL,nx,Nparam,rnd seed,optimizer,Nepochs,grad,shuffle,LR,Nshots,final epochs,epoch min VAL,Ncev/w,Ncev,RMSE tra,RMSE val,RMSE tes,RMSE ftes,normalization,R tra,R val,R tes,R ftes
33711,30,2.35 GB (estimated maximum),14:07:12,04:48:29,"<Client: 'tcp://10.5.7.7:10679' processes=8 threads=8, memory=68.66 GiB>",data_santafe10.dat,4,1980,5,EMCZ2,20,1,2,5,3,38,33711,<pennylane.optimize.adam.AdamOptimizer object at 0x14b13a11ad40>,2000,False,True,0.001,0,2000,1673,39,2496,0.0873568959261074,0.1222193366412742,0.12848821950601347,0.12176225369063297,1.0,0.8746748070330419,0.7240210497842001,0.822570912193365,0.8244933910185701
