jobID,cores,memory,CPU time,time,client,datfile,datdist seed,Npoints,Nwout,model,nT,nE,nM,nL,nx,Nparam,rnd seed,optimizer,Nepochs,grad,shuffle,LR,Nshots,final epochs,epoch min VAL,Ncev/w,Ncev,RMSE tra,RMSE val,RMSE tes,RMSE ftes,normalization,R tra,R val,R tes,R ftes
34718,30,2.33 GB (estimated maximum),14:05:35,04:46:18,"<Client: 'tcp://10.5.7.7:10422' processes=8 threads=8, memory=68.66 GiB>",data_santafe1.dat,4,1980,5,EMCZ2,20,1,2,5,3,38,34718,<pennylane.optimize.adam.AdamOptimizer object at 0x14b114e96d70>,2000,False,True,0.001,0,2000,367,39,2496,0.0427323254294554,0.0557330521434914,0.056674509602557,0.05442356445915176,1.0,0.9709976397964429,0.9529846706039359,0.9670773730432402,0.9684835748958557
