jobID,cores,memory,CPU time,time,client,datfile,datdist seed,Npoints,Nwout,model,nT,nE,nM,nL,nx,Nparam,rnd seed,optimizer,Nepochs,grad,shuffle,LR,Nshots,final epochs,epoch min VAL,Ncev/w,Ncev,RMSE tra,RMSE val,RMSE tes,RMSE ftes,normalization,R tra,R val,R tes,R ftes
34368,30,2.35 GB (estimated maximum),14:16:06,04:47:11,"<Client: 'tcp://10.5.7.10:10098' processes=8 threads=8, memory=68.66 GiB>",data_santafe5.dat,4,1980,5,EMCZ2,20,1,2,5,3,38,34368,<pennylane.optimize.adam.AdamOptimizer object at 0x149b7104ed40>,2000,False,True,0.001,0,2000,1888,39,2496,0.0560673920437464,0.0933612356055385,0.11051284674645762,0.09025149620249825,1.0,0.9498768428757146,0.8544631815641353,0.8601047000862209,0.9057999196075773
