jobID,cores,memory,CPU time,time,client,datfile,datdist seed,Npoints,Nwout,model,nT,nE,nM,nL,nx,Nparam,rnd seed,optimizer,Nepochs,grad,shuffle,LR,Nshots,final epochs,epoch min VAL,Ncev/w,Ncev,RMSE tra,RMSE val,RMSE tes,RMSE ftes,normalization,R tra,R val,R tes,R ftes
34366,30,2.35 GB (estimated maximum),14:08:04,04:46:11,"<Client: 'tcp://10.5.7.9:10071' processes=8 threads=8, memory=68.66 GiB>",data_santafe5.dat,4,1980,5,EMCZ2,20,1,2,5,3,38,34366,<pennylane.optimize.adam.AdamOptimizer object at 0x14a26b2ced40>,2000,False,True,0.001,0,2000,1454,39,2496,0.051503121998636,0.0915026925204725,0.10584601289652833,0.08691140813232133,1.0,0.9559330538466183,0.8574841449768222,0.8742273549450303,0.9110051816128331
