jobID,cores,memory,CPU time,time,datfile,datdist seed,Npoints,Nwout,model,input_size,hidden_size,output_size,num_layers,Nparams,nT,optimizer,Nepochs,shuffle,LR,final epochs,epoch min VAL,RMSE tra,RMSE val,RMSE tes,RMSE ftes,R tra,R val,R tes,R ftes
34121,8,187.42 MB,00:04:43,00:04:46,data_santafe5.dat,4,1980,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000.0,1950.0,0.0303190169595518,0.042249113898289,0.0650369599461555,0.070132203400135,0.9852535794452704,0.971249364219492,0.953796177986872,0.9456748210371302
34122,8,189.44 MB,00:04:42,00:04:45,data_santafe5.dat,4,1980,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000.0,1419.0,0.0452699349312625,0.056105556432244,0.0881735831499099,0.0749594718217849,0.9697592540775066,0.9508632723471204,0.9140706745043804,0.9377336256216507
34123,8,187.52 MB,00:04:44,00:04:48,data_santafe5.dat,4,1980,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000.0,713.0,0.0482485945963756,0.0477149961691373,0.0826264098286628,0.0696887597441673,0.962275894469026,0.9655278602170936,0.9242838500877086,0.9440543167688756
34124,8,188.23 MB,00:04:43,00:04:47,data_santafe5.dat,4,1980,5,VanillaRNN,1,4,1,1,33,20,Adam,2000,True,0.001,2000.0,1843.0,0.0328642034505978,0.0355251277253561,0.0696522742509841,0.0611958093941211,0.982430155995066,0.9839506022116274,0.9466479797362808,0.9570041917658574
34125,8,192.25 MB,00:18:39,00:02:45,data_santafe5.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,1845.0,0.0465730836201827,0.0637814939378624,0.0912419557571411,0.0725277438759803,0.964141128568732,0.9361257330746072,0.9072360869642956,0.938873962722393
34126,8,191.54 MB,00:18:17,00:02:43,data_santafe5.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,1951.0,0.0449396455983074,0.0686124734910058,0.0840453803539276,0.0691458657383918,0.9668208764008596,0.9250753793892325,0.921253941240362,0.9448833228093528
34127,8,191.52 MB,00:18:33,00:02:44,data_santafe5.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,1927.0,0.0413846020393083,0.0536354970886701,0.0836642757058143,0.0657042786478996,0.9729264862606498,0.9562382705765782,0.9223897161318988,0.9505307889792116
34128,8,189.53 MB,00:18:35,00:02:45,data_santafe5.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,1704.0,0.0404366517098359,0.0592582262775748,0.083172395825386,0.0696395859122276,0.9731393292463596,0.9456807125596668,0.923758344733565,0.9442280382290392
34129,8,189.54 MB,00:18:35,00:02:45,data_santafe5.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,1986.0,0.041667796331463,0.0541325341563591,0.0746285691857338,0.0646446645259857,0.9716370863887726,0.9567395782860764,0.9390540864480053,0.9520207916664768
34130,8,191.58 MB,00:18:27,00:02:44,data_santafe5.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,512.0,0.0488679219628256,0.0614676680533983,0.0723390579223632,0.0754334479570388,0.9603885343415874,0.9382069579442596,0.9431484557536128,0.933788490197847
34131,8,193.50 MB,00:18:15,00:02:42,data_santafe5.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,1983.0,0.0529249324807382,0.0793853369541048,0.0857705622911453,0.093238316476345,0.953403683522432,0.8943839125188984,0.9188506233220208,0.8981810506473002
34132,8,189.60 MB,00:18:15,00:02:42,data_santafe5.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,1951.0,0.0324996096797718,0.0512354243951433,0.2610058486461639,0.2047706246376037,0.9829754099766348,0.9629303604418038,0.5617770467495492,0.6972128933484946
34133,8,193.50 MB,00:18:30,00:02:44,data_santafe5.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,943.0,0.048673682429726,0.0580633140767769,0.0847027599811554,0.0701716989278793,0.9608452084059422,0.948258104563676,0.9221540345823176,0.9431575118169316
