jobID,cores,memory,CPU time,time,datfile,datdist seed,Npoints,Nwout,model,input_size,hidden_size,output_size,num_layers,Nparams,nT,optimizer,Nepochs,shuffle,LR,final epochs,epoch min VAL,RMSE tra,RMSE val,RMSE tes,RMSE ftes,R tra,R val,R tes,R ftes
34573,8,189.54 MB,00:05:03,00:05:08,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,GRUModel,2,3,1,1,67,20,Adam,2000,True,0.001,2000,1573,0.0187836604048412,0.0290493566551579,0.0306656192988157,0.0272884164005517,0.998731072001204,0.997504722726096,0.9962840056661474,0.9970972450024618
34574,8,188.50 MB,00:05:03,00:05:06,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,GRUModel,2,3,1,1,67,20,Adam,2000,True,0.001,2000,1998,0.0241004452161196,0.0435525549784483,0.0475660525262355,0.0459146834909915,0.9978634756639356,0.994509433998706,0.9920907561567012,0.9925738666106896
34575,8,185.54 MB,00:05:03,00:05:07,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,GRUModel,2,3,1,1,67,20,Adam,2000,True,0.001,2000,1830,0.0269425106789057,0.0367033025149432,0.0506027787923812,0.0423109158873558,0.997759746083462,0.9957510006457558,0.9899570862652836,0.9931428651535046
34576,8,187.48 MB,00:05:08,00:05:12,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,GRUModel,2,3,1,1,67,20,Adam,2000,True,0.001,2000,1497,0.0218106042480114,0.0322826372448371,0.0368038527667522,0.030197175219655,0.998442937913284,0.9968273088047732,0.99465463793969,0.9964553420654572
34577,8,187.64 MB,00:05:07,00:05:10,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,GRUModel,2,3,1,1,67,20,Adam,2000,True,0.001,2000,1926,0.0325405847005584,0.0340298741860194,0.0384992882609367,0.0341729223728179,0.99658102546148,0.9969197053794846,0.9962296577189138,0.9962787158392568
34578,8,188.56 MB,00:05:05,00:05:09,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,GRUModel,2,3,1,1,67,20,Adam,2000,True,0.001,2000,862,0.0322774146120046,0.0351898740681662,0.038217294961214,0.0395428054034709,0.9961686813122876,0.9962595366135856,0.9954739864562028,0.9943329495478078
34579,8,189.55 MB,00:05:06,00:05:11,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,GRUModel,2,3,1,1,67,20,Adam,2000,True,0.001,2000,895,0.0372951223437353,0.0335653814240699,0.0446553900837898,0.0453259013593196,0.9948673676028758,0.9964598900699484,0.994958050950052,0.9942203768664016
34580,8,187.52 MB,00:05:05,00:05:09,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,GRUModel,2,3,1,1,67,20,Adam,2000,True,0.001,2000,639,0.0345596796247794,0.0386664106471717,0.0374881774187088,0.0345739237964153,0.9964976527536508,0.9955796241215732,0.9958243412546176,0.995774247056378
34581,8,189.48 MB,00:05:06,00:05:12,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,GRUModel,2,3,1,1,67,20,Adam,2000,True,0.001,2000,818,0.0308271399616813,0.0361840692261423,0.0305651817470788,0.0350674949586391,0.9966102439024358,0.9963720614565724,0.9963200758865064,0.9953571859995468
34595,8,189.30 MB,00:09:47,00:01:26,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,LSTMModel,2,2,1,1,51,20,Adam,2000,True,0.001,2000,1989,0.0330360431367867,0.0368872311471082,0.0507969111204147,0.048411201685667,0.995974174376516,0.9957695518993566,0.9924252721067028,0.9927282197601488
34596,8,193.27 MB,00:09:56,00:01:27,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,LSTMModel,2,2,1,1,51,20,Adam,2000,True,0.001,2000,1951,0.0514253034179692,0.0661265306545106,0.0715297088027,0.0625087469816207,0.9906200750634572,0.9881973759733088,0.984457366782748,0.9881713333270374
34597,8,191.45 MB,00:09:54,00:01:27,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,LSTMModel,2,2,1,1,51,20,Adam,2000,True,0.001,2000,1958,0.0296766722328621,0.0313705333679267,0.0470250993967056,0.0428461842238903,0.9970876222872636,0.9981283889942324,0.9929730423857884,0.9938071294946644
34598,8,193.32 MB,00:09:53,00:01:27,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,LSTMModel,2,2,1,1,51,20,Adam,2000,True,0.001,2000,1714,0.02908681534342,0.0253238760177873,0.031899869441986,0.0307775139808654,0.9971600492408144,0.9980142997344146,0.9966255415645237,0.996517661182937
34599,8,189.36 MB,00:09:56,00:01:27,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,LSTMModel,2,2,1,1,51,20,Adam,2000,True,0.001,2000,244,0.0416172383456374,0.0232137147812767,0.0331667773425579,0.0426587834954261,0.9937078146569396,0.9987398169889976,0.9971104901102938,0.9940960582675092
34600,8,189.32 MB,00:10:00,00:01:27,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,LSTMModel,2,2,1,1,51,20,Adam,2000,True,0.001,2000,1985,0.0290694451384027,0.0446459257754188,0.0472278669476509,0.0385396778583526,0.9968905012813558,0.997544798678429,0.992772722620316,0.9943520819007172
34601,8,191.34 MB,00:09:50,00:01:27,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,LSTMModel,2,2,1,1,51,20,Adam,2000,True,0.001,2000,1881,0.0400701542992795,0.0607100288571493,0.0670776516199112,0.0569832473993301,0.9946823552991948,0.9885034791086352,0.9835732631513332,0.9876402502352762
34602,8,193.71 MB,00:09:48,00:01:26,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,LSTMModel,2,2,1,1,51,20,Adam,2000,True,0.001,2000,1735,0.0270449945051945,0.0493027481821614,0.0465298183262348,0.0383407436311244,0.9973094345426006,0.9955143338024012,0.992336920673762,0.9944016994859228
34603,8,193.28 MB,00:09:55,00:01:27,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,LSTMModel,2,2,1,1,51,20,Adam,2000,True,0.001,2000,1857,0.0393618214030229,0.0387762777567751,0.0542950741946697,0.0478843227028846,0.995065695938133,0.9958711772824697,0.9883299171868952,0.9910741418253096
34604,8,193.26 MB,00:09:49,00:01:26,data_vdp_mu_1_3_del_5_16_ab_100_1000p.dat,0,1000,5,LSTMModel,2,2,1,1,51,20,Adam,2000,True,0.001,2000,1915,0.032555340007701,0.0409160054197867,0.04595191776752472,0.04480338096618652,0.9963694624036211,0.9949113205388876,0.9921167020410163,0.9924443747824809
